baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZC317.7	261.362199338367	-3.82663501220697	0.236305045713561	-14.0777146851083	5.20664493870605e-45	9.1774217015065e-43
Y71H2AM.10	333.361162253819	2.2159970465805	0.121893116237215	14.0778831451074	5.19425022625092e-45	9.1774217015065e-43
W02B12.13	143.755360093718	3.3169991973335	0.201011569095543	14.0141147597059	1.27781673565079e-44	2.23203501689488e-42
W08A12.2	578.085513910074	1.9499028974371	0.103465296043993	14.0134224022382	1.29033825655351e-44	2.23378289788536e-42
SRG-31	936.079898576605	6.25095638853884	0.410668239478045	14.0038986113176	1.47549428758679e-44	2.53171316301064e-42
C36B1.11	1382.24574074063	-1.87947344608475	0.0986779570488565	-13.9795501177812	2.0779738757842e-44	3.53419609452455e-42
F49E2.1	549.413077521114	1.77415796009435	0.0916780366037711	13.8981811488962	6.49714870810772e-44	1.09541927218696e-41
C23H4.8	144.574672862104	3.21585711904417	0.195909016416452	13.862849034324	1.06367081930912e-43	1.77788909617108e-41
Y18D10A.11	1800.95462486401	-2.55274992538664	0.148681749561656	-13.8063342100733	2.33410590293445e-43	3.86803242324753e-41
T05A8.5	129.094874975651	5.11353985828031	0.335599842980956	13.7471454613943	5.2978923007703e-43	8.70515540844368e-41
HIS-7	667.065134053148	6.52274220730096	0.438283015696372	13.741673739585	5.71393910163682e-43	9.30987943207027e-41
COL-146	4311.81560961402	6.52311343721174	0.439563502885858	13.7024875761257	9.81047299445178e-43	1.58512717407855e-40
ARL-13	140.681145997086	3.96205746248163	0.253892787249312	13.6359031699551	2.44939484384677e-42	3.92490220060702e-40
ZK177.9	157.567305482456	5.26314609673646	0.349570729217223	13.6257006054321	2.81693882486172e-42	4.47685466190524e-40
ACR-17	193.529157510051	3.31309405558649	0.20674877749569	13.6063394892148	3.67178938496293e-42	5.78799385244279e-40
THN-2	9100.57369039569	4.04802711890665	0.260914671072272	13.5984193772065	4.09181080565939e-42	6.36951588554561e-40
R06C1.6	416.398766410643	2.36696194779469	0.137295198379078	13.5981590750168	4.1063978838166e-42	6.36951588554561e-40
PGL-2	761.463674327641	-2.08571187750833	0.116874595996436	-13.5676351562035	6.22997906589319e-42	9.5867511197304e-40
HIS-37	5291.82811923275	2.26740543791042	0.130335985828007	13.5603795581269	6.87792639838657e-42	1.05004814912061e-39
KARS-1	7710.17196593237	-1.6731647741861	0.0865302310565712	-13.5578601820573	7.11824759898344e-42	1.07824767731789e-39
ARRD-4	562.212105288629	5.62477098345376	0.378875149336027	13.526279019447	1.09423784945784e-41	1.64466493512698e-39
W01F3.2	4930.33958767514	2.61433302209611	0.156326530733617	13.5251067888084	1.11182084146094e-41	1.65823802269894e-39
MARC-3	1241.98251114321	-2.1768887362543	0.124278912916063	-13.4929466062103	1.72083059183624e-41	2.54696063703151e-39
GLY-20	1305.51609419422	-1.48729001457543	0.0735748587343193	-13.4188502915182	4.6893171217616e-41	6.88796739953301e-39
HIS-6	554.668689438557	5.67817145955397	0.387251029863184	13.3716144315573	8.85967744413311e-41	1.29158109747592e-38
Y37D8A.19	2891.21000621508	-3.08610424939167	0.193659784190194	-13.3538527898588	1.12477617106542e-40	1.62748396871548e-38
ZK813.7	3711.21809815028	-2.84971624838049	0.176055220134028	-13.3464730360831	1.24191149362058e-40	1.78366088517107e-38
INX-8	767.100775481358	-3.16719011114947	0.201670652341077	-13.2254747043638	6.2541127932742e-40	8.91624948152894e-38
Y22D7AR.10	747.376817401913	-4.9961492950046	0.340643291475075	-13.1989955696326	8.89126786268751e-40	1.25834155174926e-37
F19B10.13	180.590202303829	4.01688922664568	0.266603166845923	13.1914758112314	9.82429263966173e-40	1.38031311587247e-37
NAS-20	304.024997013409	-5.13246470856857	0.353420574483445	-13.1075128134216	2.98218873342055e-39	4.1598314641936e-37
INF-1	11158.2803666899	-1.60630237111235	0.084598620665192	-13.0770733897738	4.45255452148995e-39	6.1664699726549e-37
B0205.14	98.4673636811638	4.62477671500788	0.316674960632339	13.0252695280091	8.78901865472533e-39	1.20858356522319e-36
F20E11.17	211.640821530358	9.32905859246842	0.682632490991884	12.9338387917041	2.89971122615086e-38	3.95933105379148e-36
T20D4.10	827.092550295115	3.06800437320661	0.198794285627896	12.9178983444897	3.56753243537998e-38	4.83712492234842e-36
ZC434.8	5281.53896943449	-1.54513312121578	0.0810863650939274	-12.889135183272	5.18216636094591e-38	6.97757108141529e-36
COL-113	1577.49492374788	3.89173126348512	0.264032264218787	12.8458969721769	9.0694571387433e-38	1.21274278940065e-35
PERM-4	12728.074906413	-2.70898140807059	0.172607006048457	-12.797750558575	1.68769355385e-37	2.24128015860258e-35
EIF-3.C	5264.87248825317	-1.43928836986382	0.0735017233308135	-12.7791339753533	2.14443987856446e-37	2.80936113550583e-35
TTR-20	718.356495467288	3.37973003388374	0.225342021344228	12.7793742893817	2.13782460845339e-37	2.80936113550583e-35
CYN-1	2567.23940335616	-2.02645611138641	0.119564018998791	-12.7668518018104	2.51106919505966e-37	3.2675919881216e-35
ZC155.4	953.278967798176	-1.54475862169284	0.0819491999472746	-12.7488568816417	3.16349959692087e-37	4.08913957897991e-35
T25G12.3	499.193926499185	2.45225395679898	0.1533782983141	12.7283584330881	4.11397818010031e-37	5.28251145258046e-35
K07E8.7	335.00804906067	-3.36297460081973	0.225277644266846	-12.7086494096523	5.29408849802833e-37	6.75309749264942e-35
MKS-3	88.579603115648	5.81117551876416	0.418180861202862	12.7006661746475	5.86285041653113e-37	7.42972592981191e-35
C35E7.2	167.543084329349	2.67036461285108	0.170934298787705	12.6970691560656	6.13858226333729e-37	7.72863451323681e-35
F13G11.3	1427.61988327541	-5.38718787261529	0.385214679660493	-12.6869201270382	6.98800594307701e-37	8.74131917614968e-35
FRM-8	396.855359524382	2.20661364920894	0.134548742724574	12.683980650064	7.25515868120869e-37	9.01732510704841e-35
HIS-54	1155.0652252372	5.66679657722296	0.408519712750695	12.6476065069988	1.15335162395265e-36	1.42435252463808e-34
SKPO-1	1862.41886571906	-4.38209898224955	0.307327933727179	-12.6317804410704	1.41050199907244e-36	1.73090020633009e-34
C27F2.1	228.658549400573	4.69010790924544	0.332051033735883	12.6188672328552	1.66194642076891e-36	2.02663390894895e-34
ELKS-1	1128.97812610074	1.91248403431982	0.112124704675646	12.5974381685628	2.18114343882373e-36	2.64313688345958e-34
HIS-5	842.16136857717	6.29793104723387	0.462623145553065	12.5327301562105	4.94312365125285e-36	5.95293319715165e-34
C39D10.7	3883.92467452061	-3.94447244791803	0.275307733900995	-12.5113537462653	6.47118822970326e-36	7.74505361640226e-34
C42C1.8	1173.0369756249	-1.69390577666764	0.095569945770018	-12.4924814704895	8.20538138470164e-36	9.76037666674724e-34
F25D1.5	223.301436122563	2.94522217508774	0.195937349997734	12.4796123613799	9.64550851117033e-36	1.14034612514074e-33
K04C1.5	446.866729536666	-2.31734594222524	0.145684462043051	-12.4745351476687	1.02804393118108e-35	1.20804507767697e-33
F30F8.1	1250.50373847715	-1.99068237879568	0.11962297374368	-12.4615057805686	1.21062930043337e-35	1.41402960880136e-33
IMB-3	8784.38268812183	-1.2031402251344	0.0564462983095535	-12.4567995810523	1.28421621014001e-35	1.49099808972483e-33
C01B10.8	1609.63005158085	-1.27967794014842	0.0627540263783479	-12.424349243309	1.92788815134102e-35	2.22498948609233e-33
C34D4.1	151.51617125959	5.26890362647246	0.384084310639437	12.416293752101	2.1321212954147e-35	2.44613608265063e-33
ZK1055.7	2431.29638803637	2.37147509794162	0.150746922880419	12.4146819197509	2.1754972833874e-35	2.48121863691755e-33
C02D5.4	2506.77386761968	1.44052036931392	0.075781419598839	12.410962664631	2.27896088886317e-35	2.584021793811e-33
C32C4.1	119.961350298024	2.98410983440809	0.200256652624698	12.4046307668169	2.46647099393815e-35	2.78037244775969e-33
DSB-1	862.363633529502	-2.02663477709098	0.123124792582059	-12.3990850670755	2.64324385142783e-35	2.96241936620429e-33
CGH-1	18439.0509804164	-1.62239710608097	0.0905431891200513	-12.3962621262742	2.73800518754502e-35	3.03355329036059e-33
C05D10.2	182.055251332199	2.66317776771346	0.174499006336227	12.3965047889466	2.7297284995877e-35	3.03355329036059e-33
COEL-1	540.423659137242	2.51675585988155	0.162700289844655	12.3955271487662	2.76322608775648e-35	3.04410173951763e-33
CHE-3	375.976008708356	4.40071899668297	0.314750299347829	12.3930588938767	2.84962605291655e-35	3.12154799661011e-33
NHR-277	100.162193425133	3.8242846660201	0.268310571819148	12.3896894687429	2.97191958524814e-35	3.2372218448526e-33
ZK970.7	3526.11353748288	4.64747754236578	0.335340597466676	12.3679553674617	3.89613172804751e-35	4.22022894274376e-33
R74.10	117.843460520474	3.14906596315984	0.214506987500523	12.3495555740504	4.89812591011938e-35	5.2469482470334e-33
CPG-7	2918.58310224038	1.83957234453829	0.108468821052055	12.3498377832964	4.88097455988413e-35	5.2469482470334e-33
F14F9.3	284.916167081557	5.88962198158068	0.437311865987105	12.3244357191524	6.69102067011888e-35	7.12814284466675e-33
EFHD-1	1544.96637379747	1.36542913391703	0.0703110636331443	12.308576903807	8.14466240343463e-35	8.62933657596689e-33
TRX-1	67.9306927210272	5.25577668016079	0.387164634234443	12.2836030454191	1.10944904001683e-34	1.16908192591774e-32
E04F6.9	3661.4384535571	2.75520100224354	0.184339833973632	12.2339320462126	2.04780488397038e-34	2.14621021055685e-32
ZC455.1	244.745116675059	2.80721431202029	0.188869867025025	12.2158941940409	2.55674762146467e-34	2.6652032060526e-32
F47B8.2	896.199525218068	2.99664284847258	0.205449316738947	12.1521107400174	5.59034226994836e-34	5.79631798246143e-32
C55A1.6	133.977440549926	4.37143234927448	0.319290185244396	12.1251216861275	7.77446373832163e-34	8.01803603310202e-32
DAZ-1	2076.14971640273	-2.55794350582892	0.169810609708833	-12.1190513911798	8.37225524698978e-34	8.58887073988809e-32
Y34F4.4	215.204743821775	2.921653246973	0.200359922438338	12.0865151947654	1.24454443315798e-33	1.27002484286843e-31
K07C5.4	8460.03106014493	-1.51564289822097	0.0841971672630824	-12.0626730237549	1.66296550130756e-33	1.6881276494687e-31
NPR-16	146.137745369705	2.49338998325078	0.165317390074343	12.0579570144095	1.76097009574562e-33	1.77830464512561e-31
EGG-3	1679.14234922537	-1.94815748165419	0.120189074256336	-12.0489943916666	1.96330499395708e-33	1.9723585765717e-31
EGL-43	195.011467178052	2.26297649410138	0.146452105866862	12.037904703836	2.24587656470662e-33	2.24460312954107e-31
F25H9.6	377.174042136618	-2.49945414891179	0.166117298044731	-12.036399414427	2.28722359632383e-33	2.27420401585245e-31
W02D9.7	1415.20069338661	-2.85626282185479	0.195906710878815	-12.0274737464831	2.54839479572398e-33	2.52096054562716e-31
MPS-1	87.4786437199413	4.52683462357415	0.334837615115577	12.0262313485425	2.58702282616114e-33	2.54618200895627e-31
K08D12.3	6887.52165070062	-1.95875130646652	0.121366857300734	-12.0193546978966	2.81158558265057e-33	2.75322388191979e-31
ZK863.8	350.410170335818	2.33272608136682	0.15255269754152	12.0137245089882	3.00977774592538e-33	2.93249149325362e-31
TTR-6	5008.42925582971	2.06756057671592	0.130493129648608	12.0125908615806	3.05133141546454e-33	2.9581132407221e-31
R07C12.1	272.705789712911	3.06040103815114	0.213844208466475	11.9732073012982	4.90934653918839e-33	4.73568756459322e-31
ENT-1	2435.66245551903	-1.80906810747057	0.109449635221705	-11.9604611273384	5.72431527459866e-33	5.49449251778186e-31
